demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,1,DIRECTION AND ADMINISTRAION,1,DIRECTORATE [S00N],466719.175785
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,1,DIRECTION AND ADMINISTRAION,2,DISTRICT STAFF [S00N],284263.678939
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,283,HOUSING,1,HOUSING [S00N],799250
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,3,WELFARE OF BACKWARD CLASSES,1,DIRECTION & ADMINISTRATION,1,BACKWARD CLASS COMMISSION [S00N],225337.512664
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,3,WELFARE OF BACKWARD CLASSES,102,ECONOMIC DEVELOPMENT,1,ECONIMIC DEVELOPEMENT OF O.B.C. [S00N],219285.3537
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,3,WELFARE OF BACKWARD CLASSES,283,HOUSING,1,HOUSING [S00N],2055217.391
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,80,GENERAL,190,ASSISTANCE TO PUBLIC SECTOR & OTHER UNDERTKINGS,1,G.I.A. TO MINORITY DEVELOPMENT CORPORATION [C50N],6300000
19,SOCIAL JUSTICE AND EMPOWERMENT,2225,WELFARE OF SCHEDULED CASTES SC,80,GENERAL,800,OTHER EXPENDITURE,1,ASSISTANCE FOR CIVIL SERVICES COACHING [S00N],500000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,1,REHABILITATION,202,OTHER REHABILITATION SCHEMES,2,REHABILITATION OF LEPORS [S00N],305328.1
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,1,DIRECTION & ADMINISTRATION,1,DIRECTORATE [S00N],223776.12402999998
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,101,WELFARE OF HANDICAPPED,3,UPLIFTMENT OF HANDICAPPED [S00N],2640799.443467
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,101,WELFARE OF HANDICAPPED,6,DOVETAILING OF EXISTING MULTIFERIOUS INTERVENTION AND ADDITIONAL SUPPORT FOR DISBALED [S00N],696940
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,1,GRANT IN AID TO STATE SOCIAL WELFARE ADVISORY BOARD [S00N],1731027.667
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,3,CHILDREN HOME [S00N],4568475.19974
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,5,INTEGRATED CHILD CARE SERVICES [S10N],23961699.201063
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,6,UPLIFTMENT OF CHILDREN [S00N],1550000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,11,HONORARIUM TO ANGANWARI WORKERS/HELPERS. [S00N],369289.7112
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,13,BETI HAI ANMOL [S00N],1918247.674
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,15,TO OPEN SHELTER IN URBAN AND SEMI URBAN AREAS AND EXISTING SHISHUGHARS BEING RUN BY NGOS UNDER ICPS [S10N],20860805.890580002
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,18,STATE COMMISSION FOR CHILD PROTECTION [S00N],3480000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,102,CHILD WELFARE,21,RAJIV GANDHI NATIONAL CRECHE SCHEME [S10N],4773140.5
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,1,STATE HOMES [S00N],1148723.026049
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,5,STATE WOMEN COMMISSION [S00N],129276.52203
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,11,SUPPORT SERVICES FOR VICTIMS OF RAPE [S00N],11000000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,13,STATE RESOURCE CENTRE FOR WOMEN [S10N],647500
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,15,MOTHER TERESA MATRI ASHRAY SAMBAL YOJNA [S00N],937070.481
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,17,MUKHYAMANTRI KANYADAN YOJNA [S00N],1191819.672
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,18,WIDOW REMARRIAGE SCHEME [S00N],140000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,19,PRADHAN MANTRI MATRU VANDANA YOJNA [S10N],2950000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,20,SASHAKT MAHILA YOJANA [S00N],5000500
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,21,MAHILA SHAKTI KENDRA [S10N],12418000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,103,WOMENS WELFARE,22,POSHAN ABHIYAN [S10N],22556371.16
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,107,ASSISTANCE TO VOLUNTARY ORGANISATIONS,2,OTHER VOLUNTRY ORGANISATION [S00N],9135614
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,107,ASSISTANCE TO VOLUNTARY ORGANISATIONS,3,ASSISTANCE TO H.P. STATE LEGAL SERVICE AUTHORITY [S00N],200000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,107,ASSISTANCE TO VOLUNTARY ORGANISATIONS,4,PARVIAR SAHAYATA [C00N],686862.7451
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,107,ASSISTANCE TO VOLUNTARY ORGANISATIONS,8,GRANT TO OTHER VOLUNTARY ORGANISATIONS UNDER SC/OBC & MINORITIES AFFAIRS DEPTT [S00N],692374.9444
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,200,OTHER PROGRAMMES,1,SKILL UP GRADATION WITH JOB OUT SOURCING GUARANTEE [S00N],2685870
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,1,OLD AGE PENSION UNDER SOCIAL SECURITY SCHEME [S00N],26366705.619999997
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,2,WIDOW PENSION UNDER SOCIAL SECURITY SCHEME [S00N],12616546.616899999
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,3,INDIRA GANDHI NATIONAL WIDOW PENSION SCHEME [C00N],2026339.42883
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,4,INDIRA GANDHI NATIONAL DISABLED PENSION SCHEME [S00N],4226688.58309
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,6,TRANGENDER PENSION UNDER SOCIAL SECURITY SCHEMES [S00N],136500
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,104,DEPOSIT LINKED INSURANCE SCHEME-GOVERNMENT P.F.,1,PAYMENT UNDER DEPOSIT LINKED INSURANCE SCHEME [S00N],29894.17989
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,105,GOVERNMENT EMPLOYEES INSURANCE SCHEME,2,INDEXED GROUP PERSONAL ACCIDENT INSURANCE SCHEME FOR GOVERNMENT EMPLOYEES [S00N],198058.2524
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,12,EX-GRATIA PAYMMENT TO FAMILIES OF GOVT. SERVANTS [S00N],57597.3371
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,15,PAYMENT OF COMPENSATION OF NO FAULT LIA- BILITY FOR MOTOR ACCIDENT [S00N],1296189.75
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,16,ASSISTANCE TO VICTIMS OF DISTURBANCES [S00N],1000000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,3,PENSIONERS OF IRRIGATION AND PUBLIC WORKS DEPTT. [S00N],20757.44249
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,4,PENSIONERS OF ECONOMICS AND STATISTIC DEPARTMENT [S00N],22521.375
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,5,PENSIONERS OF TREASURY & ACCOUNTS DEPARTMENT [S00N],48610.80147
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,7,PENSIONERS OF FISHERIES DEPARTMENT [S00N],21141.15603
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,8,PENSIONERS OF TOURISM & CIVIL AVIATION DEPARTMENT [S00N],14736.5122
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,9,PENSIONERS OF SOCIAL JUSTICE & EMPOWERMENT [S00N],12063.52941
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,10,PENSIONERS OF TOWN & COUNTRY PLANNING [S00N],15207.87952
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,11,PENSIONERS OF TECHNICAL EDUCATION DEPARTMENT [S00N],14389.69689
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,12,PENSIONERS OF AGRICULTURE DEPARTMENT. [S00N],16309.76266
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,13,PENSIONERS OF PRINTING & STATIONARY DEPARTMENT [S00N],55613.65
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,14,PENSIONERS OF HORTICULTURE DEPARTMENT [S00N],19950.13866
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,15,PENSIONERS OF ANIMAL HUSBANDRY DEPARTMENT [S00N],29457.42626
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,16,PENSIONERS OF INDUSTRY DEPARTMENT [S00N],23238.85714
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,17,PENSIONERS OF FOOD & SUPPLY DEPARTMENT [S00N],24431.22026
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,18,PENSIONERS OF TRANSPORT DEPARTMENT [S00N],20939.83209
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,19,PENSIONERS OF CONSUMER REDRESSAL FORM [S00N],5507.148148
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,20,PENSIONERS OF PRISON DEPARTMENT [S00N],124049.8
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,21,PENSIONERS OF HOME GAURD DEPTTS [S00N],15857.96875
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,22,PENSIONERS OF SAINIK WELFARE DEPARTMENT HAMIRPUR [S00N],10392.79167
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,23,PENSIONERS OF PUBLIC RELATION DEPARTMENT. [S00N],22368.25
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,24,PENSIONERS OF H.I.P.A [S00N],28735.15789
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,26,PENSIONERS OF RURAL DEVLOPMENT DEPARTMENT. [S00N],12950.47097
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,27,PENSIONERS OF SECRETARIAT ADMINISTRATON DEPARTMENT [S00N],84578.90826
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,28,PENSIONERS OF RESIDENT COMMISSIONER NEW DELHI [S00N],11218.43396
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,29,PENSIONERS OF PANCHAYATI RAJ DEPARTMENT [S00N],25041.14978
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,30,PENSIONERS OF LANGUAGE ART & CULTURE DEPARTMENT [S00N],53634.17391
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,31,PENSIONERS OF POLICE DEPARTMENT [S00N],57243.73333
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,32,PENSIONERS OF VIDHAN SABHA [S00N],91990.54762
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,34,PENSIONERS OF AYURVEDA DEPARTMENT [S00N],30607.66966
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,35,PENSIONERS OF HEALTH DEPARTMENT [S00N],28123.9009
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,36,PENSIONERS OF ELECTION DEPARTMENT [S00N],11705.67327
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,37,PENSIONERS OF GOVERNORS SECTT. [S00N],71281.1
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,38,PENSIONERS OF HIGH COURT AND SUBORDINATE COURTS [S00N],21039.74457
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,39,PENSIONERS OF PUBLIC SERVICE COMMISSION [S00N],80283.85714
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,40,PENSIONERS OF LAND RECORD [S00N],12791.33502
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,41,PENSIONERS OF LAW [S00N],1656.75
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,42,PENSIONERS OF LABOUR AND EMPLOYMENT DEPARTMENT. [S00N],16876
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,43,PENSIONERS OF LOCAL AUDIT DEPARTMENT [S00N],17660.38235
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,44,PENSIONERS OF CONSOLIDATION OF HOLDINGS [S00N],53927.5
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,46,PENSIONERS OF SETTLEMENT OFFICER KANGRA AT DHARASMSALA [S00N],31858.03636
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,47,PENSIONERS OF FIRE SERVICES DEPARTMENT [S00N],14519.87662
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,48,PENSIONERS OF PROSECUTION DEPARTMENT [S00N],119519.6154
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,49,PENSIONERS OF EXCISE AND TAXATION DEPARTMENT [S00N],20092.28881
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,50,PENSIONERS OF CO-OPERATION DEPARTMENT [S00N],27075.53903
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,51,PENSIONERS OF MEDICAL EDUCATION [S00N],47886.17391
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,53,PENSIONERS OF HOSPITALITY ORGANISATION [S00N],69992.81818
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,54,PENSIONERS OF ESTATE OFFICER [S00N],16437.5
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,57,PENSIONERS OF DENTAL DEPARTMENT [S00N],70506.66667
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,58,PENSIONERS OF DISASTER MANAGEMENT CELL [S00N],10204.57143
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,59,PENSIONERS OF LOKAYUKTA [S00N],34199.8
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,60,PENSIONERS OF ADVOCATE GENERAL [S00N],25989.66667
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,61,PENSIONERS OF MOUNTAINEERING INSTITUTE MANALI. [S00N],7250
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,62,PENSIONERS OF SPORTS AND YOUTH SERVICES. [S00N],8145.125
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,63,PENSIONERS OF TRIBAL DEVELOPMENT [S00N],12737.0625
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,64,PENSIONERS OF RELIEF AND REHABLITATION DEPARTMENT [S00N],6272.3
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,65,PENSIONERS OF SETTLEMENT OFFICER  SHIMLA [S00N],40324.72093
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,66,PENSIONERS OF SMALL SAVINGS ORGANISATION [S00N],60574.83333
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,67,PENSIONERS OF PLANNING DEPARTMENT [S00N],27736.5625
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,68,PENSIONERS OF GENERAL ADMINSTRATION DEPARTMENT [S00N],83051.28571
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,69,PENSIONERS OF STATE VIGILANCE & ANTI CORRUPTION BUREAU [S00N],63405.70833
